"slug","billing_period","type","regular_price","promotion_price","product_discount_id","contract_period","translation_key_id","introduction_price","orderable","action_period","action_period_price","is_default"
extension_mk,12,registration,5999,,,12,,,true,,,false
extension_mk,24,registration,11998,,,24,,,true,,,false
extension_mk,36,registration,17997,,,36,,,true,,,false
extension_ml,12,registration,27273,,,12,,,true,,,true
extension_mn,12,registration,5199,,,12,,,true,,,false
extension_mn,24,registration,10398,,,24,,,true,,,false
extension_mn,36,registration,15597,,,36,,,true,,,false
extension_mobi,12,registration,4899,,,12,,,true,,,false
extension_mobi,24,registration,8398,,,24,,,true,,,false
extension_mobi,36,registration,12597,,,36,,,true,,,false
extension_mo.bi,12,registration,10299,,,12,,,true,,,true
extension_moda,12,registration,3099,,,12,,,true,,,false
extension_moda,24,registration,6198,,,24,,,true,,,false
extension_moda,36,registration,9297,,,36,,,true,,,false
extension_moe,12,registration,2499,,,12,,,true,,,false
extension_moe,24,registration,4998,,,24,,,true,,,false
extension_moe,36,registration,7497,,,36,,,true,,,false
extension_mom,12,registration,4499,,,12,,,true,,,false
extension_mom,24,registration,8998,,,24,,,true,,,false
extension_mom,36,registration,13497,,,36,,,true,,,false
extension_money,12,registration,3999,,,12,,,true,,,false
extension_money,24,registration,7998,,,24,,,true,,,false
extension_money,36,registration,11997,,,36,,,true,,,false
extension_monster,12,registration,7699,,,12,,,true,,,false
extension_monster,24,registration,15397,,,24,,,true,,,false
extension_monster,36,registration,23097,,,36,,,true,,,false
extension_mortgage,12,registration,5199,,,12,,,true,,,false
extension_mortgage,24,registration,10398,,,24,,,true,,,false
extension_mortgage,36,registration,15597,,,36,,,true,,,false
extension_motorcycles,12,registration,4099,,,12,,,true,,,false
extension_motorcycles,24,registration,8198,,,24,,,true,,,false
extension_motorcycles,36,registration,12297,,,36,,,true,,,false
extension_movie,12,registration,30799,,,12,,,true,,,false
extension_movie,24,registration,61598,,,24,,,true,,,false
extension_movie,36,registration,92397,,,36,,,true,,,false
extension_mr,12,registration,7169,,,12,,,true,,,true
extension_ms,12,registration,5199,,,12,,,true,,,false
extension_ms,24,registration,10398,,,24,,,true,,,false
extension_ms,36,registration,15597,,,36,,,true,,,false
extension_mt,12,registration,15399,,,12,,,true,,,false
extension_mt,24,registration,30798,,,24,,,true,,,false
extension_mt,36,registration,46197,,,36,,,true,,,false
extension_mu,12,registration,9999,,,12,,,true,,,false
extension_mu,24,registration,19998,,,24,,,true,,,false
extension_mu,36,registration,29997,,,36,,,true,,,false
extension_museum,12,registration,5199,,,12,,,true,,,false
extension_museum,24,registration,10398,,,24,,,true,,,false
extension_museum,36,registration,15597,,,36,,,true,,,false
extension_mv,12,registration,30799,,,12,,,true,,,false
extension_mv,24,registration,61598,,,24,,,true,,,false
extension_mv,36,registration,92397,,,36,,,true,,,false
extension_mw,24,registration,36999,,,24,,,true,,,true
extension_mx,12,registration,7999,,,12,,,true,,,false
extension_mx,24,registration,15997,,,24,,,true,,,false
extension_mx,36,registration,23997,,,36,,,true,,,false
extension_my,12,registration,11799,,,12,,,true,,,false
extension_my,24,registration,23598,,,24,,,true,,,false
extension_my,36,registration,35397,,,36,,,true,,,false
extension_my.id,12,registration,18000,,,12,,,true,,,true
extension_nagoya,12,registration,1699,,,12,,,true,,,false
extension_nagoya,24,registration,3397,,,24,,,true,,,false
extension_nagoya,36,registration,5097,,,36,,,true,,,false
extension_name,12,registration,2999,,,12,,,true,,,false
extension_name,24,registration,5998,,,24,,,true,,,false
extension_name,36,registration,8997,,,36,,,true,,,false
extension_name.my,12,registration,7699,,,12,,,true,,,true
extension_name.tr,12,registration,1699,,,12,,,true,,,true
extension_name.vn,12,registration,15399,,,12,,,true,,,true
extension_navy,12,registration,3099,,,12,,,true,,,false
extension_navy,24,registration,6198,,,24,,,true,,,false
extension_navy,36,registration,9297,,,36,,,true,,,false
extension_net,12,registration,4299,,,12,,,true,,,false
extension_net,24,registration,6878,,,24,,,true,,,false
extension_net,36,registration,9028,,,36,,,true,,,false
extension_net.af,12,registration,5125,,,12,,,true,,,true
extension_net.ag,12,registration,7699,,,12,,,true,,,true
extension_net.ai,24,registration,46198,,,24,,,true,,,true
extension_net.au,12,registration,4099,,,12,,,true,,,true
extension_net.au,24,registration,8000,,,24,,,true,,,false
extension_net.bd,24,registration,12399,,,24,,,true,,,true
extension_net.bo,12,registration,15399,,,12,,,true,,,true
extension_net.br,12,registration,4099,,,12,,,true,,,true
extension_net.bz,12,registration,5199,,,12,,,true,,,true
extension_net.cm,12,registration,3099,,,12,,,true,,,true
extension_net.cn,12,registration,12004,,,12,,,true,,,true
extension_net.co,12,registration,1499,,,12,,,true,,,true
extension_net.ec,12,registration,7699,,,12,,,true,,,true
extension_net.fj,12,registration,23099,,,12,,,true,,,true
extension_net_free_am,12,prolongation,0,,,12,,,false,,,false
extension_net.gg,12,registration,10299,,,12,,,true,,,true
extension_net.gy,12,registration,6150,,,12,,,true,,,true
extension_net.hk,12,registration,3884,,,12,,,true,,,true
extension_net.hn,12,registration,11790,,,12,,,true,,,true
extension_net.in,12,registration,1299,,,12,,,true,,,true
extension_net.je,12,registration,10299,,,12,,,true,,,true
extension_net.lc,12,registration,2099,,,12,,,true,,,true
extension_net.lv,12,registration,3099,,,12,,,true,,,true
extension_net.ma,12,registration,7699,,,12,,,true,,,true
extension_net.mu,12,registration,10250,,,12,,,true,,,true
extension_net.mx,12,registration,3099,,,12,,,true,,,true
extension_net.my,12,registration,7699,,,12,,,true,,,true
extension_net.ng,12,registration,15399,,,12,,,true,,,true
extension_net.ni,12,registration,10299,,,12,,,true,,,true
extension_net.nz,12,registration,3099,,,12,,,true,,,true
extension_net.pe,12,registration,6199,,,12,,,true,,,true
extension_net.ph,12,registration,5199,,,12,,,true,,,true
extension_net.pk,24,registration,20599,,,24,,,true,,,true
extension_net.ps,12,registration,7699,,,12,,,true,,,true
extension_net.sb,12,registration,7690,,,12,,,true,,,true
extension_net.sl,12,registration,10299,,,12,,,true,,,true
extension_net.tl,12,registration,5125,,,12,,,true,,,true
extension_net.tr,12,registration,1699,,,12,,,true,,,true
extension_net.tt,36,registration,55499,,,36,,,true,,,false
extension_net.uk,12,registration,1299,,,12,,,true,,,true
extension_net.vc,12,registration,4099,,,12,,,true,,,true
extension_net.ve,12,registration,10299,,,12,,,true,,,true
extension_net.vn,12,registration,15399,,,12,,,true,,,true
extension_network,12,registration,2999,,,12,,,true,,,false
extension_network,24,registration,5998,,,24,,,true,,,false
extension_network,36,registration,8997,,,36,,,true,,,false
extension_net.za,12,registration,1299,,,12,,,true,,,true
extension_news,12,registration,3499,,,12,,,true,,,false
extension_news,24,registration,6998,,,24,,,true,,,false
extension_news,36,registration,10497,,,36,,,true,,,false
extension_news.hu,24,registration,12399,,,24,,,true,,,true
extension_nf,12,registration,23099,,,12,,,true,,,false
extension_nf,24,registration,46198,,,24,,,true,,,false
extension_nf,36,registration,69297,,,36,,,true,,,false
extension_ng,12,registration,15399,,,12,,,true,,,false
extension_ng,24,registration,30798,,,24,,,true,,,false
extension_ng,36,registration,46197,,,36,,,true,,,false
extension_ngo,12,registration,4099,,,12,,,true,,,false
extension_ngo,24,registration,8198,,,24,,,true,,,false
extension_ngo,36,registration,12297,,,36,,,true,,,false
extension_ni,12,registration,97399,,,12,,,true,,,false
extension_ni,24,registration,194798,,,24,,,true,,,false
extension_ni,36,registration,292197,,,36,,,true,,,false
extension_ninja,12,registration,2999,,,12,,,true,,,false
extension_ninja,24,registration,5998,,,24,,,true,,,false
extension_ninja,36,registration,8997,,,36,,,true,,,false
extension_nl,12,prolongation,650,,140,12,,,true,,,false
extension_nl,12,prolongation,2079,,,24,,,true,,,false
extension_nl,12,prolongation,1819,,,36,,,true,,,false
extension_nl,12,registration,2599,399,,12,3214,10,true,,,false
extension_nl,12,registration,650,,140,12,,,true,,,false
extension_nl,24,registration,4158,2079,,24,,,true,12,10,false
extension_nl,12,registration,2499,,,36,,,false,,,false
extension_nl,36,registration,5458,4159,,36,,,true,12,10,false
extension_nl_free_am,12,prolongation,0,,,12,,,false,,,false
extension_no,12,registration,8999,,,12,,,true,,,false
extension_no,24,registration,17998,,,24,,,true,,,false
extension_no,36,registration,26997,,,36,,,true,,,false
extension_nom.ag,12,registration,7699,,,12,,,true,,,true
extension_nom.es,12,registration,1299,,,12,,,true,,,true
extension_nom.pe,12,registration,6199,,,12,,,true,,,true
extension_nom.ro,12,registration,1699,,,12,,,true,,,true
extension_nr,12,registration,133299,,,12,,,true,,,false
extension_nr,24,registration,266598,,,24,,,true,,,false
extension_nr,36,registration,399897,,,36,,,true,,,false
extension_nt.ro,12,registration,1699,,,12,,,true,,,true
extension_nu,12,registration,5699,,,12,,,true,,,false
extension_nu,24,registration,9118,,,24,,,true,,,false
extension_nu,36,registration,11968,,,36,,,true,,,false
extension_nu_free_am,12,prolongation,0,,,12,,,false,,,false
extension_nyc,12,registration,3099,,,12,,,true,,,false
extension_nyc,24,registration,6198,,,24,,,true,,,false
extension_nyc,36,registration,9297,,,36,,,true,,,false
extension_nz,12,registration,4999,,,12,,,true,,,false
extension_nz,24,registration,9998,,,24,,,true,,,false
extension_nz,36,registration,14997,,,36,,,true,,,false
extension_observer,12,registration,1499,,,12,,,true,,,false
extension_observer,24,registration,2998,,,24,,,true,,,false
extension_observer,36,registration,4497,,,36,,,true,,,false
extension_off.ai,24,registration,46198,,,24,,,true,,,true
extension_okinawa,12,registration,1699,,,12,,,true,,,false
extension_okinawa,24,registration,3397,,,24,,,true,,,false
extension_okinawa,36,registration,5097,,,36,,,true,,,false
extension_one,12,prolongation,1499,,,12,,,true,,,false
extension_one,24,prolongation,2998,,,24,,,true,,,false
extension_one,36,prolongation,4497,,,36,,,true,,,false
extension_one,12,registration,2999,,,12,,,true,,,false
extension_one,24,registration,5998,,,24,,,true,,,false
extension_one,36,registration,8997,,,36,,,true,,,false
extension_online,12,registration,6399,,,12,,,true,,,false
extension_online,24,registration,10238,,,24,,,true,,,false
extension_online,36,registration,13438,,,36,,,true,,,false
extension_ooo,12,registration,3499,,,12,,,true,,,false
extension_ooo,24,registration,6998,,,24,,,true,,,false
extension_ooo,36,registration,10497,,,36,,,true,,,false
extension_or.at,12,registration,1499,,,12,,,true,,,true
extension_or.bi,12,registration,10299,,,12,,,true,,,true
extension_or.cr,12,registration,5199,,,12,,,true,,,true
extension_org,12,prolongation,0,,74,12,,,true,,,false
extension_org,12,registration,4299,,,12,,,true,,,false
extension_org,24,registration,6878,,,24,,,true,,,false
extension_org,36,registration,9028,,,36,,,true,,,false
extension_org.af,12,registration,5125,,,12,,,true,,,true
extension_org.ag,12,registration,7699,,,12,,,true,,,true
extension_org.ai,24,registration,46198,,,24,,,true,,,true
extension_organic,12,registration,7699,,,12,,,true,,,false
extension_organic,24,registration,15397,,,24,,,true,,,false
extension_organic,36,registration,23097,,,36,,,true,,,false
extension_org.au,12,registration,4099,,,12,,,true,,,true
extension_org.au,24,registration,8000,,,24,,,true,,,false
extension_org.bd,24,registration,12399,,,24,,,true,,,true
extension_org.bi,12,registration,10299,,,12,,,true,,,true
extension_org.bo,12,registration,15399,,,12,,,true,,,true
extension_org.br,12,registration,4099,,,12,,,true,,,true
extension_org.cn,12,registration,12004,,,12,,,true,,,true
extension_org.es,12,registration,1299,,,12,,,true,,,true
extension_org.fj,12,registration,23099,,,12,,,true,,,true
extension_org_free_am,12,prolongation,0,,,12,,,false,,,false
extension_org.gg,12,registration,10299,,,12,,,true,,,true
extension_org.gi,24,registration,51399,,,24,,,true,,,true
extension_org.hk,12,registration,3884,,,12,,,true,,,true
extension_org.hn,12,registration,11790,,,12,,,true,,,true
extension_org.hu,24,registration,12399,,,24,,,true,,,true
extension_org.il,12,registration,4099,,,12,,,true,,,true
extension_org.im,12,registration,12417,,,12,,,true,,,true
extension_org.in,12,registration,1299,,,12,,,true,,,true
extension_org.je,12,registration,10299,,,12,,,true,,,true
extension_org.lc,12,registration,2099,,,12,,,true,,,true
extension_org.lk,12,registration,23099,,,12,,,true,,,true
extension_org.lv,12,registration,3099,,,12,,,true,,,true
extension_org.ma,12,registration,7699,,,12,,,true,,,true
extension_org.mm,12,registration,23099,,,12,,,true,,,true
extension_org.mu,12,registration,10250,,,12,,,true,,,true
extension_org.mx,12,registration,3099,,,12,,,true,,,true
extension_org.my,12,registration,7699,,,12,,,true,,,true
extension_org.mz,12,registration,100000,,,12,,,true,,,true
extension_org.ng,12,registration,15399,,,12,,,true,,,true
extension_org.nz,12,registration,3099,,,12,,,true,,,true
extension_org.pe,12,registration,6199,,,12,,,true,,,true
extension_org.ph,12,registration,5199,,,12,,,true,,,true
extension_org.pk,24,registration,20599,,,24,,,true,,,true
extension_org.ps,12,registration,7699,,,12,,,true,,,true
extension_org.pt,12,registration,3075,,,12,,,true,,,true
extension_org.ro,12,registration,1699,,,12,,,true,,,true
extension_org.sb,12,registration,7690,,,12,,,true,,,true
extension_org.sl,12,registration,10299,,,12,,,true,,,true
extension_org.tl,12,registration,5125,,,12,,,true,,,true
extension_org.tr,12,registration,1699,,,12,,,true,,,true
extension_org.tt,36,registration,55499,,,36,,,true,,,false
extension_org.tw,12,registration,3099,,,12,,,true,,,true
extension_org.uk,12,registration,1299,,,12,,,true,,,true
extension_org.vc,12,registration,4099,,,12,,,true,,,true
extension_org.ve,12,registration,10299,,,12,,,true,,,true
extension_org.vn,12,registration,15399,,,12,,,true,,,true
extension_org.za,12,registration,1299,,,12,,,true,,,true
extension_or.kr,12,registration,5199,,,12,,,true,,,true
extension_or.mu,12,registration,10250,,,12,,,true,,,true
extension_osaka,12,registration,4099,,,12,,,true,,,false
extension_osaka,24,registration,8198,,,24,,,true,,,false
extension_osaka,36,registration,12297,,,36,,,true,,,false
extension_pa,24,registration,102599,,,24,,,true,,,true
extension_page,12,registration,1499,,,12,,,true,,,false
extension_page,24,registration,2998,,,24,,,true,,,false
extension_page,36,registration,4497,,,36,,,true,,,false
extension_paris,12,registration,5199,,,12,,,true,,,false
extension_paris,24,registration,10398,,,24,,,true,,,false
extension_paris,36,registration,15597,,,36,,,true,,,false
extension_partners,12,registration,5499,,,12,,,true,,,false
extension_partners,24,registration,10998,,,24,,,true,,,false
extension_partners,36,registration,16497,,,36,,,true,,,false
extension_parts,12,registration,3799,,,12,,,true,,,false
extension_parts,24,registration,7598,,,24,,,true,,,false
extension_parts,36,registration,11397,,,36,,,true,,,false
extension_party,12,registration,3999,,,12,,,true,,,false
extension_party,24,registration,7998,,,24,,,true,,,false
extension_party,36,registration,11997,,,36,,,true,,,false
extension_pe,12,registration,6199,,,12,,,true,,,false
extension_pe,24,registration,12398,,,24,,,true,,,false
extension_pe,36,registration,18597,,,36,,,true,,,false
extension_pet,12,registration,2499,,,12,,,true,,,false
extension_pet,24,registration,4998,,,24,,,true,,,false
extension_pet,36,registration,7497,,,36,,,true,,,false
extension_ph,12,registration,7199,,,12,,,true,,,false
extension_ph,24,registration,12997,,,24,,,true,,,false
extension_ph,36,registration,19497,,,36,,,true,,,false
extension_photo,12,registration,3999,,,12,,,true,,,false
extension_photo,24,registration,7998,,,24,,,true,,,false
extension_photo,36,registration,11997,,,36,,,true,,,false
extension_photography,12,registration,2999,,,12,,,true,,,false
extension_photography,24,registration,5998,,,24,,,true,,,false
extension_photography,36,registration,8997,,,36,,,true,,,false
extension_photos,12,registration,2999,,,12,,,true,,,false
extension_photos,24,registration,5998,,,24,,,true,,,false
extension_photos,36,registration,8997,,,36,,,true,,,false
extension_pics,12,registration,3999,,,12,,,true,,,false
extension_pics,24,registration,7998,,,24,,,true,,,false
extension_pics,36,registration,11997,,,36,,,true,,,false
extension_pictures,12,registration,1999,,,12,,,true,,,false
extension_pictures,24,registration,3997,,,24,,,true,,,false
extension_pictures,36,registration,5997,,,36,,,true,,,false
extension_pink,12,registration,2499,,,12,,,true,,,false
extension_pink,24,registration,4998,,,24,,,true,,,false
extension_pink,36,registration,7497,,,36,,,true,,,false
extension_pizza,12,registration,5199,,,12,,,true,,,false
extension_pizza,24,registration,10398,,,24,,,true,,,false
extension_pizza,36,registration,15597,,,36,,,true,,,false
extension_pk,12,registration,6499,,,12,,,true,,,false
extension_pk,24,registration,15399,,,24,,,true,,,false
extension_pk,36,registration,17397,,,36,,,true,,,false
extension_pl,12,registration,5899,,,12,,,true,,,false
extension_pl,24,registration,10398,,,24,,,true,,,false
extension_pl,36,registration,15597,,,36,,,true,,,false
extension_place,12,registration,3499,,,12,,,true,,,false
extension_place,24,registration,6998,,,24,,,true,,,false
extension_place,36,registration,10497,,,36,,,true,,,false
extension_p.lc,12,registration,2099,,,12,,,true,,,true
extension_plc.uk,12,registration,1299,,,12,,,true,,,true
extension_plumbing,12,registration,5199,,,12,,,true,,,false
extension_plumbing,24,registration,10398,,,24,,,true,,,false
extension_plumbing,36,registration,15597,,,36,,,true,,,false
extension_plus,12,registration,3999,,,12,,,true,,,false
extension_plus,24,registration,7998,,,24,,,true,,,false
extension_plus,36,registration,11997,,,36,,,true,,,false
extension_pm,12,registration,1999,,,12,,,true,,,false
extension_pm,24,registration,3997,,,24,,,true,,,false
extension_pm,36,registration,5997,,,36,,,true,,,false
extension_poker,12,registration,6199,,,12,,,true,,,false
extension_poker,24,registration,12398,,,24,,,true,,,false
extension_poker,36,registration,18597,,,36,,,true,,,false
extension_porn,12,registration,10299,,,12,,,true,,,false
extension_porn,24,registration,20598,,,24,,,true,,,false
extension_porn,36,registration,30897,,,36,,,true,,,false
extension_premium_adoptie_online,12,registration,41250,,,12,,,true,,,true
extension_premium_airconditioning_store,12,registration,75000,,,12,,,true,,,true
extension_premium_beautyproducts_shop,12,registration,90625,,,12,,,true,,,true
extension_premium_berghaus_club,12,registration,5000,,,12,,,true,,,true
extension_premium_bottle_market,12,registration,16875,,,12,,,true,,,false
extension_premium_designers_academy,12,registration,16875,,,12,,,true,,,true
extension_premium_dynamo_online,12,registration,75000,,,12,,,true,,,true
extension_premium_havana_online,12,registration,75000,,,12,,,true,,,true
extension_premium_hydrogen_boats,12,registration,3148,,,12,,,true,,,true
extension_premium_kitchentools_shop,12,registration,16875,,,12,,,true,,,true
extension_premium_marathon_work,12,registration,8125,,,12,,,true,,,true
extension_premium_octagon_tech,12,registration,68125,,,12,,,true,,,false
extension_premium_papier_club,12,registration,5000,,,12,,,true,,,true
extension_premium_passa_app,12,registration,9000,,,12,,,true,,,false
extension_premium_smd_studio,12,registration,11875,,,12,,,true,,,true
extension_premium_snoep_store,12,registration,75000,,,12,,,true,,,true
extension_premium_sphere_online,12,registration,75000,,,12,,,true,,,true
extension_premium_stek_law,12,registration,32500,,,12,,,true,,,true
extension_premium_supernatural_science,12,registration,75000,,,12,,,true,,,true
extension_premium_synapse_art,12,registration,70000,,,12,,,true,,,true
extension_premium_systema_dev,12,registration,15625,,,12,,,true,,,true
extension_premium_tp_solar,12,registration,16875,,,12,,,true,,,false
extension_premium_wahu_co,12,registration,31250,,,12,,,true,,,true
extension_premium_wuha_co,12,registration,31250,,,12,,,true,,,true
extension_premium_yor_online,12,registration,41250,,,12,,,true,,,true
extension_premium_zeeland_art,12,registration,35000,,,12,,,true,,,true
extension_press,12,registration,7699,,,12,,,true,,,false
extension_press,24,registration,15397,,,24,,,true,,,false
extension_press,36,registration,23097,,,36,,,true,,,false
extension_press.ma,12,registration,7699,,,12,,,true,,,true
extension_privacy_protection,12,registration,0,,,12,,,true,,,false
extension_privacy_protection,24,registration,0,,,24,,,true,,,false
extension_privacy_protection,36,registration,0,,,36,,,true,,,false
extension_priv.hu,24,registration,12399,,,24,,,true,,,true
extension_priv.no,12,registration,32500,,,12,,,true,,,true
extension_pro,12,registration,4899,,,12,,,true,,,false
extension_pro,24,registration,8398,,,24,,,true,,,false
extension_pro,36,registration,12597,,,36,,,true,,,false
extension_productions,12,registration,3999,,,12,,,true,,,false
extension_productions,24,registration,7998,,,24,,,true,,,false
extension_productions,36,registration,11997,,,36,,,true,,,false
extension_promo,12,registration,2499,,,12,,,true,,,false
extension_promo,24,registration,4998,,,24,,,true,,,false
extension_promo,36,registration,7497,,,36,,,true,,,false
extension_properties,12,registration,3999,,,12,,,true,,,false
extension_properties,24,registration,7998,,,24,,,true,,,false
extension_properties,36,registration,11997,,,36,,,true,,,false
extension_property,12,registration,15399,,,12,,,true,,,false
extension_property,24,registration,30798,,,24,,,true,,,false
extension_property,36,registration,46197,,,36,,,true,,,false
extension_protection,12,registration,266499,,,12,,,true,,,false
extension_protection,24,registration,532998,,,24,,,true,,,false
extension_protection,36,registration,799497,,,36,,,true,,,false
extension_pro.vn,12,registration,15399,,,12,,,true,,,true
extension_ps,12,registration,7699,,,12,,,true,,,false
extension_ps,24,registration,15397,,,24,,,true,,,false
extension_ps,36,registration,23097,,,36,,,true,,,false
extension_pt,12,registration,6399,,,12,,,true,,,false
extension_pt,24,registration,11398,,,24,,,true,,,false
extension_pt,36,registration,17097,,,36,,,true,,,false
extension_pub,12,registration,3099,,,12,,,true,,,false
extension_pub,24,registration,6198,,,24,,,true,,,false
extension_pub,36,registration,9297,,,36,,,true,,,false
extension_pw,12,registration,3099,,,12,,,true,,,false
extension_pw,24,registration,6198,,,24,,,true,,,false
extension_pw,36,registration,9297,,,36,,,true,,,false
extension_qa,12,registration,4099,,,12,,,true,,,false
extension_qa,24,registration,8198,,,24,,,true,,,false
extension_qa,36,registration,12297,,,36,,,true,,,false
extension_qpon,12,registration,3099,,,12,,,true,,,false
extension_qpon,24,registration,4958,,,24,,,true,,,false
extension_qpon,36,registration,7197,,,36,,,true,,,false
extension_quest,12,registration,1499,,,12,,,true,,,false
extension_quest,24,registration,2998,,,24,,,true,,,false
extension_quest,36,registration,4497,,,36,,,true,,,false
extension_racing,12,registration,3999,,,12,,,true,,,false
extension_racing,24,registration,7998,,,24,,,true,,,false
extension_racing,36,registration,11997,,,36,,,true,,,false
extension_radio,12,registration,30799,,,12,,,true,,,false
extension_radio,24,registration,61598,,,24,,,true,,,false
extension_radio,36,registration,92397,,,36,,,true,,,false
extension_re,12,registration,6499,,,12,,,true,,,false
extension_re,24,registration,12997,,,24,,,true,,,false
extension_re,36,registration,19497,,,36,,,true,,,false
extension_realestate,12,registration,10299,,,12,,,true,,,false
extension_realestate,24,registration,20598,,,24,,,true,,,false
extension_realestate,36,registration,30897,,,36,,,true,,,false
extension_realty,12,registration,38499,,,12,,,true,,,false
extension_realty,24,registration,76998,,,24,,,true,,,false
extension_realty,36,registration,115497,,,36,,,true,,,false
extension_recipes,12,registration,7499,,,12,,,true,,,false
extension_recipes,24,registration,14997,,,24,,,true,,,false
extension_recipes,36,registration,22497,,,36,,,true,,,false
extension_rec.ro,12,registration,1699,,,12,,,true,,,true
extension_red,12,registration,2999,,,12,,,true,,,false
extension_red,24,registration,5998,,,24,,,true,,,false
extension_red,36,registration,8997,,,36,,,true,,,false
extension_rehab,12,registration,3499,,,12,,,true,,,false
extension_rehab,24,registration,6998,,,24,,,true,,,false
extension_rehab,36,registration,10497,,,36,,,true,,,false
extension_reise,12,registration,10299,,,12,,,true,,,false
extension_reise,24,registration,20598,,,24,,,true,,,false
extension_reise,36,registration,30897,,,36,,,true,,,false
extension_reisen,12,registration,2099,,,12,,,true,,,false
extension_reisen,24,registration,4198,,,24,,,true,,,false
extension_reisen,36,registration,6297,,,36,,,true,,,false
extension_reit,12,registration,133299,,,12,,,true,,,false
extension_reit,24,registration,266598,,,24,,,true,,,false
extension_reit,36,registration,399897,,,36,,,true,,,false
extension_reklam.hu,24,registration,12399,,,24,,,true,,,true
extension_rent,12,registration,6999,,,12,,,true,,,false
extension_rent,24,registration,13997,,,24,,,true,,,false
extension_rent,36,registration,20997,,,36,,,true,,,false
extension_rentals,12,registration,3999,,,12,,,true,,,false
extension_rentals,24,registration,7998,,,24,,,true,,,false
extension_rentals,36,registration,11997,,,36,,,true,,,false
extension_repair,12,registration,3999,,,12,,,true,,,false
extension_repair,24,registration,7998,,,24,,,true,,,false
extension_repair,36,registration,11997,,,36,,,true,,,false
extension_report,12,registration,2499,,,12,,,true,,,false
extension_report,24,registration,4998,,,24,,,true,,,false
extension_report,36,registration,7497,,,36,,,true,,,false
extension_republican,12,registration,3099,,,12,,,true,,,false
extension_republican,24,registration,6198,,,24,,,true,,,false
extension_republican,36,registration,9297,,,36,,,true,,,false
extension_rest,12,registration,4099,,,12,,,true,,,false
extension_rest,24,registration,8198,,,24,,,true,,,false
extension_rest,36,registration,12297,,,36,,,true,,,false
extension_restaurant,12,registration,6499,,,12,,,true,,,false
extension_restaurant,24,registration,12997,,,24,,,true,,,false
extension_restaurant,36,registration,19497,,,36,,,true,,,false
extension_review,12,registration,3099,,,12,,,true,,,false
extension_review,24,registration,6198,,,24,,,true,,,false
extension_review,36,registration,9297,,,36,,,true,,,false
extension_reviews,12,registration,5199,,,12,,,true,,,false
extension_reviews,24,registration,8998,,,24,,,true,,,false
extension_reviews,36,registration,13497,,,36,,,true,,,false
extension_rip,12,registration,2499,,,12,,,true,,,false
extension_rip,24,registration,4998,,,24,,,true,,,false
extension_rip,36,registration,7497,,,36,,,true,,,false
extension_ro,12,registration,7499,,,12,,,true,,,false
extension_ro,24,registration,14997,,,24,,,true,,,false
extension_ro,36,registration,22497,,,36,,,true,,,false
extension_rocks,12,registration,2999,,,12,,,true,,,false
extension_rocks,24,registration,5998,,,24,,,true,,,false
extension_rocks,36,registration,8997,,,36,,,true,,,false
extension_rodeo,12,registration,1299,,,12,,,true,,,false
extension_rodeo,24,registration,2598,,,24,,,true,,,false
extension_rodeo,36,registration,3897,,,36,,,true,,,false
extension_rs,12,registration,11999,,,12,,,true,,,false
extension_rs,24,registration,23998,,,24,,,true,,,false
extension_rs,36,registration,35997,,,36,,,true,,,false
extension_ru,12,registration,2999,,,12,,,true,,,false
extension_ru,24,registration,5998,,,24,,,true,,,false
extension_ru,36,registration,8997,,,36,,,true,,,false
extension_run,12,registration,2999,,,12,,,true,,,false
extension_run,24,registration,5998,,,24,,,true,,,false
extension_run,36,registration,8997,,,36,,,true,,,false
extension_rw,12,registration,97399,,,12,,,true,,,false
extension_rw,24,registration,194798,,,24,,,true,,,false
extension_rw,36,registration,292197,,,36,,,true,,,false
extension_ryukyu,12,registration,1699,,,12,,,true,,,false
extension_ryukyu,24,registration,3397,,,24,,,true,,,false
extension_ryukyu,36,registration,5097,,,36,,,true,,,false
extension_sa,12,registration,21000,,,12,,,true,,,false
extension_sa,24,registration,42000,,,24,,,true,,,false
extension_sa,36,registration,63000,,,36,,,true,,,false
extension_saarland,12,registration,3099,,,12,,,true,,,false
extension_saarland,24,registration,6198,,,24,,,true,,,false
extension_saarland,36,registration,9297,,,36,,,true,,,false
extension_sale,12,registration,3999,,,12,,,true,,,false
extension_sale,24,registration,7998,,,24,,,true,,,false
extension_sale,36,registration,11997,,,36,,,true,,,false
extension_salon,12,registration,5199,,,12,,,true,,,false
extension_salon,24,registration,10398,,,24,,,true,,,false
extension_salon,36,registration,15597,,,36,,,true,,,false
extension_sarl,12,registration,3099,,,12,,,true,,,false
extension_sarl,24,registration,6198,,,24,,,true,,,false
extension_sarl,36,registration,9297,,,36,,,true,,,false
extension_sb,12,registration,7699,,,12,,,true,,,false
extension_sb,24,registration,15397,,,24,,,true,,,false
extension_sb,36,registration,23097,,,36,,,true,,,false
extension_sc,12,registration,11799,,,12,,,true,,,false
extension_sc,24,registration,23598,,,24,,,true,,,false
extension_sc,36,registration,35397,,,36,,,true,,,false
extension_school,12,registration,3999,,,12,,,true,,,false
extension_school,24,registration,7998,,,24,,,true,,,false
extension_school,36,registration,11997,,,36,,,true,,,false
extension_schule,12,registration,2499,,,12,,,true,,,false
extension_schule,24,registration,4998,,,24,,,true,,,false
extension_schule,36,registration,7497,,,36,,,true,,,false
